zipCode,latitude,longitude,price,numBeds,numBaths,area,address,timeOnZillow,detailURL
37076,36.22029,-86.624245,"$3,200/mo",3,2.0,1059,"4246 Old Hickory Blvd, Old Hickory, TN 37138",1973425214,/homedetails/4246-Old-Hickory-Blvd-Old-Hickory-TN-37138/41079510_zpid/
37076,36.153362,-86.63054,"$2,000/mo",2,1.5,1096,"739 Fitzpatrick Rd, Nashville, TN 37214",688566043,/homedetails/739-Fitzpatrick-Rd-Nashville-TN-37214/41122602_zpid/
37076,36.21231,-86.540474,"$3,495/mo",5,4.0,2950,"52 Georgie Way, Mount Juliet, TN 37122",592303636,/homedetails/52-Georgie-Way-Mount-Juliet-TN-37122/2063231300_zpid/
37076,36.149345,-86.584755,"$2,400/mo",3,2.0,1687,"4705 Cape Hope Pass, Hermitage, TN 37076",2235401361,/homedetails/4705-Cape-Hope-Pass-Hermitage-TN-37076/41123960_zpid/
37076,36.205395,-86.563225,"$3,100/mo",4,3.0,3134,"2024 Cairns Dr E, Mount Juliet, TN 37122",1506161153,/homedetails/2024-Cairns-Dr-E-Mount-Juliet-TN-37122/80377777_zpid/
37076,36.120598,-86.52054,"$2,850/mo",3,2.5,2232,"3610 S Mount Juliet Rd, Hermitage, TN 37076",324882935,/homedetails/3610-S-Mount-Juliet-Rd-Hermitage-TN-37076/42680951_zpid/
37076,36.092876,-86.61181,"$2,100/mo",3,3.0,1690,"3421 Meadowlake Ter, Nashville, TN 37217",1269802839,/homedetails/3421-Meadowlake-Ter-Nashville-TN-37217/41166715_zpid/
37076,36.181103,-86.610634,"$1,350/mo",2,1.0,860,"3520 Albee Dr, Hermitage, TN 37076",2889951508,/homedetails/3520-Albee-Dr-Hermitage-TN-37076/41109485_zpid/
37076,36.204613,-86.63114,"$1,675/mo",2,1.0,1000,"326 Bonnahurst Dr #1, Hermitage, TN 37076",6867261123,/homedetails/326-Bonnahurst-Dr-1-Hermitage-TN-37076/2056075627_zpid/
37076,36.17539,-86.59063,"$1,300/mo",2,1.0,750,"4258 Valley Grove Dr, Hermitage, TN 37076",1092304283,/homedetails/4258-Valley-Grove-Dr-Hermitage-TN-37076/2092875803_zpid/
37076,36.207924,-86.58629,"$3,500/mo",3,2.0,1127,"633 Debbie Dr, Hermitage, TN 37076",606065029,/homedetails/633-Debbie-Dr-Hermitage-TN-37076/41094920_zpid/
37076,36.1704,-86.61579,"$3,000/mo",3,2.5,2000,"3005 Lake Dr, Hermitage, TN 37076",1977790016,/homedetails/3005-Lake-Dr-Hermitage-TN-37076/41109900_zpid/
37076,36.131645,-86.63721,"$2,700/mo",4,2.5,2523,"1333 Timber Valley Dr, Nashville, TN 37214",2239492680,/homedetails/1333-Timber-Valley-Dr-Nashville-TN-37214/41137290_zpid/
37076,36.171314,-86.623085,"$2,900/mo",3,2.5,2596,"5033 Sunflower Ln, Hermitage, TN 37076",2925783813,/homedetails/5033-Sunflower-Ln-Hermitage-TN-37076/331674334_zpid/
37076,36.08554,-86.62275,"$2,200/mo",4,2.0,1898,"548 Rural Hill Rd, Nashville, TN 37217",1254658873,/homedetails/548-Rural-Hill-Rd-Nashville-TN-37217/41166989_zpid/
37076,36.143,-86.620766,"$3,175/mo",3,2.5,1836,"1608 Lincoya Bay Dr, Nashville, TN 37214",7742510927,/homedetails/1608-Lincoya-Bay-Dr-Nashville-TN-37214/82697923_zpid/
37076,36.21702,-86.62301,"$1,550/mo",2,1.0,1089,"108 2nd St, Old Hickory, TN 37138",48485441,/homedetails/108-2nd-St-Old-Hickory-TN-37138/2123491613_zpid/
37076,36.20257,-86.61306,"$2,500/mo",3,2.0,1179,"204 Weldon Dr, Hermitage, TN 37076",766488903,/homedetails/204-Weldon-Dr-Hermitage-TN-37076/41093617_zpid/
37076,36.160065,-86.652596,"$1,800/mo",2,1.0,850,"514 Cottonwood Dr, Nashville, TN 37214",654705063,/homedetails/514-Cottonwood-Dr-Nashville-TN-37214/41121073_zpid/
37076,36.174488,-86.650375,"$2,500/mo",4,2.5,2800,"3007 Jenry Dr, Nashville, TN 37214",588878660,/homedetails/3007-Jenry-Dr-Nashville-TN-37214/41108341_zpid/
37076,36.20857,-86.572205,"$2,600/mo",3,2.5,2100,"1457 Brighton Cir, Old Hickory, TN 37138",930088131,/homedetails/1457-Brighton-Cir-Old-Hickory-TN-37138/80362953_zpid/
37076,36.154934,-86.6556,"$1,800/mo",3,1.0,1003,"2928 Dunmore Dr, Nashville, TN 37214",1867682952,/homedetails/2928-Dunmore-Dr-Nashville-TN-37214/41121593_zpid/
37076,36.212048,-86.59549,"$2,400/mo",3,2.0,1484,"513 Frankfort Dr, Hermitage, TN 37076",775629669,/homedetails/513-Frankfort-Dr-Hermitage-TN-37076/41092378_zpid/
37076,36.187386,-86.54317,"$3,200/mo",4,3.0,2625,"1619 Southampton Way, Mount Juliet, TN 37122",1258664011,/homedetails/1619-Southampton-Way-Mount-Juliet-TN-37122/202129428_zpid/
37076,36.218933,-86.63022,"$2,300/mo",3,2.5,2108,"5014 Southfork Blvd, Old Hickory, TN 37138",1803290778,/homedetails/5014-Southfork-Blvd-Old-Hickory-TN-37138/67646489_zpid/
37076,36.1478,-86.6383,"$2,100/mo",3,2.0,1198,"204 Fitzpatrick Pl, Nashville, TN 37214",901584510,/homedetails/204-Fitzpatrick-Pl-Nashville-TN-37214/41136350_zpid/
37076,36.18246,-86.58487,"$1,900/mo",3,2.0,1102,"5900 Colchester Dr, Hermitage, TN 37076",1357921873,/homedetails/5900-Colchester-Dr-Hermitage-TN-37076/41110532_zpid/
37076,36.16379,-86.65058,"$1,499/mo",2,1.0,800,"208 Stewarts Ferry Pike #208, Nashville, TN 37214",1889308911,/homedetails/208-Stewarts-Ferry-Pike-208-Nashville-TN-37214/2055463798_zpid/
37076,36.095444,-86.63788,"$1,900/mo",2,2.5,1276,"741 Longhunter Ct, Nashville, TN 37217",5004436065,/homedetails/741-Longhunter-Ct-Nashville-TN-37217/41165180_zpid/
37076,36.175434,-86.59487,"$1,300/mo",2,1.0,754,"1304 Tulip Grove Rd, Hermitage, TN 37076",3613685465,/homedetails/1304-Tulip-Grove-Rd-Hermitage-TN-37076/41110068_zpid/
37076,36.225315,-86.539154,"$2,000/mo",3,2.5,1679,"1015 Livingstone Ln, Mount Juliet, TN 37122",3164807361,/homedetails/1015-Livingstone-Ln-Mount-Juliet-TN-37122/202128137_zpid/
37076,36.20682,-86.61652,"$1,900/mo",3,2.0,1125,"4287 Sweden Dr, Hermitage, TN 37076",3164390585,/homedetails/4287-Sweden-Dr-Hermitage-TN-37076/41092702_zpid/
37076,36.157555,-86.66134,"$2,000/mo",2,2.0,1280,"729 Kent Rd #729, Nashville, TN 37214",3611175275,/homedetails/729-Kent-Rd-729-Nashville-TN-37214/2055500683_zpid/
37076,36.180454,-86.59703,"$2,895/mo",4,2.5,2355,"149 Tulip Grove Poin, Hermitage, TN 37076",5503958073,/homedetails/149-Tulip-Grove-Poin-Hermitage-TN-37076/2054825143_zpid/
37076,36.1755,-86.59478,"$1,300/mo",2,1.0,754,"1306 Tulip Grove Rd, Hermitage, TN 37076",4539391149,/homedetails/1306-Tulip-Grove-Rd-Hermitage-TN-37076/2092024915_zpid/
37076,36.143887,-86.644196,"$1,475/mo",1,1.0,917,"3055 Casa Dr, Nashville, TN 37214",44137722,/homedetails/3055-Casa-Dr-Nashville-TN-37214/41135950_zpid/
37076,36.22023,-86.59022,"$1,699/mo",2,1.5,1000,"4738 Cascade Dr, Old Hickory, TN 37138",185988988,/homedetails/4738-Cascade-Dr-Old-Hickory-TN-37138/41080265_zpid/
37076,36.216785,-86.63026,"$2,040/mo",3,2.0,1332,"608 Granwood Blvd, Old Hickory, TN 37138",861631719,/homedetails/608-Granwood-Blvd-Old-Hickory-TN-37138/41078625_zpid/
37076,36.168446,-86.61559,"$1,995/mo",2,2.5,1216,"314 Mapleton Aly, Hermitage, TN 37076",273279816,/homedetails/314-Mapleton-Aly-Hermitage-TN-37076/103865665_zpid/
37076,36.18634,-86.60564,"$2,610/mo",3,2.0,2061,"1029 Bret Ridge Dr, Hermitage, TN 37076",1726053923,/homedetails/1029-Bret-Ridge-Dr-Hermitage-TN-37076/41109176_zpid/
37076,36.173107,-86.62012,"$2,875/mo",3,2.0,1634,"235 Hermitage Point Dr, Hermitage, TN 37076",824046751,/homedetails/235-Hermitage-Point-Dr-Hermitage-TN-37076/337444350_zpid/
37076,36.20941,-86.56659,"$2,145/mo",3,2.0,1416,"2553 Edinburgh St, Old Hickory, TN 37138",850948679,/homedetails/2553-Edinburgh-St-Old-Hickory-TN-37138/80361966_zpid/
37076,36.183605,-86.60269,"$1,850/mo",3,2.0,1825,"1812 Barnwell Ct, Hermitage, TN 37076",1050584285,/homedetails/1812-Barnwell-Ct-Hermitage-TN-37076/41109144_zpid/
37076,36.150246,-86.63367,"$1,725/mo",2,1.5,1156,"127 Lakebrink Dr, Nashville, TN 37214",1851813300,/homedetails/127-Lakebrink-Dr-Nashville-TN-37214/41122734_zpid/
37076,36.158,-86.64202,"$1,995/mo",4,1.5,1672,"3220 Cloverwood Dr, Nashville, TN 37214",2363557848,/homedetails/3220-Cloverwood-Dr-Nashville-TN-37214/41121750_zpid/
37076,36.218166,-86.54394,"$3,255/mo",4,4.0,3320,"302 Woodlawn Dr, Mount Juliet, TN 37122",2706349303,/homedetails/302-Woodlawn-Dr-Mount-Juliet-TN-37122/42670681_zpid/
37076,36.089874,-86.62886,"$2,000/mo",3,2.5,1500,"2156 Nashboro Blvd, Nashville, TN 37217",1800011493,/homedetails/2156-Nashboro-Blvd-Nashville-TN-37217/67641325_zpid/
37076,36.2099,-86.5852,"$1,835/mo",3,2.0,1326,"538 Debbie Dr, Hermitage, TN 37076",1286376623,/homedetails/538-Debbie-Dr-Hermitage-TN-37076/41094836_zpid/
37076,36.219246,-86.603264,"$2,100/mo",3,2.0,1802,"708 Sweetwater Cir, Old Hickory, TN 37138",3057804678,/homedetails/708-Sweetwater-Cir-Old-Hickory-TN-37138/41080206_zpid/
37076,36.22201,-86.593445,"$1,995/mo",3,2.5,1404,"2405 Pleasant Springs Ln, Hermitage, TN 37076",3842207661,/homedetails/2405-Pleasant-Springs-Ln-Hermitage-TN-37076/67645521_zpid/
37076,36.181797,-86.61111,"$1,640/mo",2,1.0,750,"3510 Albee Dr, Hermitage, TN 37076",9258678539,/homedetails/3510-Albee-Dr-Hermitage-TN-37076/2056951732_zpid/
37076,36.2223,-86.62988,"$1,899/mo",3,2.0,1468,"4437 S Trace Blvd, Old Hickory, TN 37138",640314748,/homedetails/4437-S-Trace-Blvd-Old-Hickory-TN-37138/41079626_zpid/
37076,36.081226,-86.64561,"$1,150/mo",2,1.5,1008,"2440 Scott Valley Dr, Nashville, TN 37217",916564184,/homedetails/2440-Scott-Valley-Dr-Nashville-TN-37217/41182756_zpid/
37076,36.174343,-86.59001,"$1,395/mo",2,1.0,800,"4404 Gina Brooke Dr, Hermitage, TN 37076",3548841102,/homedetails/4404-Gina-Brooke-Dr-Hermitage-TN-37076/41110120_zpid/
37076,36.177197,-86.58536,"$1,275/mo",2,1.0,750,"4644 Forest Ridge Dr, Hermitage, TN 37076",5104058058,/homedetails/4644-Forest-Ridge-Dr-Hermitage-TN-37076/41110684_zpid/
37076,36.087097,-86.64731,"$1,245+/mo",1,1.0,645,"115 Nashboro Blvd, Nashville, TN",164218056,/apartments/nashville-tn/the-annaline/5XhxdH/
37076,36.08709,-86.6473,"$1,229+/mo",1,1.0,645,"115 Nashboro Blvd, Nashville, TN",2769267,/apartments/nashville-tn/the-annaline/5XhxdH/
